filename	ann_id	label	start_span	end_span	text
caso_clinico_psiquiatria423	T6	COMUNIDAD	4437	4443	alemán
caso_clinico_psiquiatria423	T7	FAC_GEN	4513	4522	castillos
caso_clinico_psiquiatria423	T8	TRANSPORTE	4524	4530	barcos
caso_clinico_psiquiatria423	T9	COMUNIDAD	4607	4612	árabe
caso_clinico_psiquiatria423	T10	COMUNIDAD	4673	4679	inglés
caso_clinico_psiquiatria423	T11	COMUNIDAD	4681	4690	americano
caso_clinico_psiquiatria423	T12	COMUNIDAD	4692	4700	italiano
caso_clinico_psiquiatria423	T13	DEPARTAMENTO	6305	6325	enfermedades médicas
caso_clinico_psiquiatria423	T14	DEPARTAMENTO	6783	6805	servicio de Neurología
caso_clinico_psiquiatria423	T15	FAC_GEN	8879	8900	Comunidad Terapéutica
caso_clinico_psiquiatria423	T16	DEPARTAMENTO	10698	10744	Unidad de Rehabilitación de Salud Mental (URA)
caso_clinico_psiquiatria423	T17	DEPARTAMENTO	11517	11527	enfermería
caso_clinico_psiquiatria423	T18	DEPARTAMENTO	11668	11678	enfermería
caso_clinico_psiquiatria423	T19	FAC_GEN	11690	11740	taller de Automedicación y Educación para la Salud
caso_clinico_psiquiatria423	T20	FAC_GEN	12416	12420	baño
caso_clinico_psiquiatria423	T21	FAC_GEN	12422	12432	dormitorio
caso_clinico_psiquiatria423	T22	FAC_GEN	12530	12542	supermercado
caso_clinico_psiquiatria423	T23	DEPARTAMENTO	13199	13215	Unidad de Agudos
caso_clinico_psiquiatria423	T24	TRANSPORTE	13471	13482	excursiones
caso_clinico_psiquiatria423	T25	GEO_GEN	13488	13493	playa
caso_clinico_psiquiatria423	T26	TRANSPORTE	13495	13510	salidas lúdicas
caso_clinico_psiquiatria423	T27	GPE_GEN	13517	13523	ciudad
caso_clinico_psiquiatria423	T28	FAC_NOM	13552	13574	Club Social de ASAENES
caso_clinico_psiquiatria423	T29	TRANSPORTE	14004	14010	salida
caso_clinico_psiquiatria423	T30	TRANSPORTE	14029	14036	autobús
caso_clinico_psiquiatria423	T31	DEPARTAMENTO	14226	14235	servicios
caso_clinico_psiquiatria423	T32	DEPARTAMENTO	14376	14385	consultas
caso_clinico_psiquiatria423	T33	DEPARTAMENTO	14631	14648	Atención Primaria
caso_clinico_psiquiatria423	T34	FAC_GEN	14780	14799	recurso residencial
caso_clinico_psiquiatria423	T35	GPE_NOM	14822	14839	undación Andaluza
caso_clinico_psiquiatria423	T36	DEPARTAMENTO	14860	14900	Social de Personas con Enfermedad Mental
caso_clinico_psiquiatria423	T37	FAC_GEN	15037	15055	domicilio parental
caso_clinico_psiquiatria423	T38	FAC_GEN	15264	15273	domicilio
caso_clinico_psiquiatria423	T39	FAC_GEN	15696	15705	domicilio
caso_clinico_psiquiatria423	T40	DEPARTAMENTO	16127	16130	URA
caso_clinico_psiquiatria423	T41	FAC_GEN	16184	16190	cocina
caso_clinico_psiquiatria423	T42	DEPARTAMENTO	16312	16331	Terapia Ocupacional
caso_clinico_psiquiatria423	T43	DEPARTAMENTO	16434	16437	URA
caso_clinico_psiquiatria423	T44	DEPARTAMENTO	16502	16543	Unidad de Salud Mental Comunitaria (USMC)
caso_clinico_psiquiatria423	T45	DEPARTAMENTO	16697	16700	URA
caso_clinico_psiquiatria423	T46	DEPARTAMENTO	16705	16728	consulta de Psiquiatría
caso_clinico_psiquiatria423	T47	DEPARTAMENTO	16731	16741	enfermería
caso_clinico_psiquiatria423	T48	DEPARTAMENTO	16745	16749	USMC
caso_clinico_psiquiatria423	T49	TRANSPORTE	17437	17445	visita a
caso_clinico_psiquiatria423	T50	DEPARTAMENTO	17909	17912	URA
caso_clinico_psiquiatria423	T51	FAC_GEN	17968	17974	taller
caso_clinico_psiquiatria423	T52	FAC_GEN	18022	18028	taller
caso_clinico_psiquiatria423	T53	FAC_GEN	18834	18838	casa
caso_clinico_psiquiatria423	T54	FAC_GEN	18883	18892	domicilio
caso_clinico_psiquiatria423	T55	FAC_GEN	19190	19201	facultativo
caso_clinico_psiquiatria423	T56	DEPARTAMENTO	19204	19214	Enfermería
caso_clinico_psiquiatria423	T57	DEPARTAMENTO	20186	20225	servicios de Endocrinología y Digestivo
caso_clinico_psiquiatria423	T58	COMUNIDAD	22351	22360	japoneses
caso_clinico_psiquiatria423	T59	DEPARTAMENTO	22604	22629	Unidad de Hospitalización
caso_clinico_psiquiatria423	T60	DEPARTAMENTO	22873	22887	Endocrinología
caso_clinico_psiquiatria423	T61	DEPARTAMENTO	22910	22919	Digestivo
caso_clinico_psiquiatria423	T62	COMUNIDAD	23537	23548	extranjeros
caso_clinico_psiquiatria423	T63	GPE_NOM	23562	23568	España
caso_clinico_psiquiatria423	T64	DEPARTAMENTO	23722	23743	servicio de Digestivo
caso_clinico_psiquiatria423	T65	DEPARTAMENTO	24426	24447	servicio de Digestivo
caso_clinico_psiquiatria425	T0	DEPARTAMENTO	40	48	consulta
caso_clinico_psiquiatria425	T1	FAC_GEN	811	831	campamento de verano
caso_clinico_psiquiatria425	T2	FAC_GEN	1515	1525	campamento
caso_clinico_psiquiatria425	T3	FAC_GEN	2781	2792	ambulatorio
caso_clinico_psiquiatria425	T4	FAC_GEN	2820	2823	TEC
caso_clinico_psiquiatria425	T5	FAC_GEN	3907	3917	campamento
caso_clinico_psiquiatria425	T6	DEPARTAMENTO	4682	4690	Medicina
caso_clinico_psiquiatria425	T7	FAC_GEN	4926	4934	facultad
caso_clinico_psiquiatria425	T8	FAC_GEN	5310	5316	parque
caso_clinico_psiquiatria425	T9	GPE_GEN	5321	5327	barrio
caso_clinico_psiquiatria425	T10	FAC_GEN	5341	5350	domicilio
caso_clinico_psiquiatria425	T11	FAC_GEN	5452	5460	vivienda
caso_clinico_psiquiatria425	T12	FAC_GEN	5465	5477	séptimo piso
caso_clinico_psiquiatria425	T13	FAC_GEN	5527	5537	habitación
caso_clinico_psiquiatria425	T14	FAC_GEN	6171	6181	habitación
caso_clinico_psiquiatria425	T15	FAC_GEN	6350	6354	casa
caso_clinico_psiquiatria425	T16	FAC_GEN	6653	6657	casa
caso_clinico_psiquiatria425	T17	DEPARTAMENTO	8221	8229	Medicina
caso_clinico_psiquiatria425	T18	DEPARTAMENTO	10311	10323	Fisioterapia
caso_clinico_psiquiatria425	T19	DEPARTAMENTO	11112	11124	Fisioterapia
caso_clinico_psiquiatria425	T20	COMUNIDAD	11134	11141	francés
caso_clinico_psiquiatria425	T21	COMUNIDAD	11144	11150	inglés
caso_clinico_psiquiatria425	T22	FAC_GEN	11157	11175	escuela de idiomas
caso_clinico_psiquiatria425	T23	DEPARTAMENTO	11264	11272	Farmacia
caso_clinico_psiquiatria425	T24	FAC_GEN	11409	11420	residencias
caso_clinico_psiquiatria425	T25	FAC_GEN	11457	11476	oficina de Farmacia
caso_clinico_psiquiatria439	T0	FAC_GEN	63	69	centro
caso_clinico_psiquiatria439	T1	FAC_GEN	217	228	vía pública
caso_clinico_psiquiatria439	T2	GPE_NOM	283	292	Marruecos
caso_clinico_psiquiatria439	T3	GPE_NOM	433	442	Marruecos
caso_clinico_psiquiatria439	T4	GPE_NOM	475	481	Madrid
caso_clinico_psiquiatria439	T5	GPE_NOM	533	539	España
caso_clinico_psiquiatria439	T6	DEPARTAMENTO	629	640	Psiquiatría
caso_clinico_psiquiatria439	T7	DEPARTAMENTO	765	790	servicios de Salud Mental
caso_clinico_psiquiatria439	T8	GPE_GEN	795	803	distrito
caso_clinico_psiquiatria439	T9	FAC_GEN	945	954	domicilio
caso_clinico_psiquiatria439	T10	FAC_GEN	1001	1006	calle
caso_clinico_psiquiatria439	T11	GPE_NOM	1265	1274	Marruecos
caso_clinico_psiquiatria439	T12	DEPARTAMENTO	1905	1926	servicio de Urgencias
caso_clinico_psiquiatria439	T13	DEPARTAMENTO	5668	5682	Trabajo Social
caso_clinico_psiquiatria439	T14	GPE_NOM	5716	5722	España
caso_clinico_psiquiatria439	T15	DEPARTAMENTO	6018	6042	Unidad de Media Estancia
caso_clinico_psiquiatria439	T16	DEPARTAMENTO	6085	6092	terapia
caso_clinico_psiquiatria439	T17	DEPARTAMENTO	6098	6104	cional
caso_clinico_psiquiatria439	T18	DEPARTAMENTO	6154	6160	planta
caso_clinico_psiquiatria439	T19	DEPARTAMENTO	6307	6331	Unidad de Media Estancia
caso_clinico_psiquiatria446	T0	FAC_GEN	44	55	ambulatoria
caso_clinico_psiquiatria446	T1	FAC_GEN	113	124	ambulatorio
caso_clinico_psiquiatria446	T2	GPE_NOM	225	232	Granada
caso_clinico_psiquiatria446	T3	DEPARTAMENTO	628	632	USMH
caso_clinico_psiquiatria446	T4	FAC_GEN	1622	1625	CSM
caso_clinico_psiquiatria446	T5	DEPARTAMENTO	2731	2737	Unidad
caso_clinico_psiquiatria449	T0	DEPARTAMENTO	91	127	Unidad de Psicosis Refractaria (UPR)
caso_clinico_psiquiatria449	T1	DEPARTAMENTO	1030	1047	Atención Primaria
caso_clinico_psiquiatria449	T2	GPE_NOM	1352	1359	Londres
caso_clinico_psiquiatria449	T3	FAC_GEN	1474	1488	segunda planta
caso_clinico_psiquiatria449	T4	FAC_GEN	1495	1503	edificio
caso_clinico_psiquiatria449	T5	DEPARTAMENTO	1731	1762	Unidad de Agudos de Psiquiatría
caso_clinico_psiquiatria449	T6	FAC_GEN	1889	1900	ambulatorio
caso_clinico_psiquiatria449	T7	DEPARTAMENTO	2315	2370	Unidad de Tratamiento Intensivo para la Psicosis (UTIP)
caso_clinico_psiquiatria449	T8	DEPARTAMENTO	2498	2502	UTIP
caso_clinico_psiquiatria449	T9	DEPARTAMENTO	2530	2534	UTIP
caso_clinico_psiquiatria449	T10	DEPARTAMENTO	2800	2804	UTIP
caso_clinico_psiquiatria449	T11	DEPARTAMENTO	3150	3153	UHA
caso_clinico_psiquiatria449	T12	DEPARTAMENTO	3209	3214	toria
caso_clinico_psiquiatria449	T13	DEPARTAMENTO	3303	3306	UHA
caso_clinico_psiquiatria449	T14	DEPARTAMENTO	3777	3780	UPR
caso_clinico_psiquiatria449	T15	DEPARTAMENTO	5286	5290	UTIP
caso_clinico_psiquiatria449	T16	COMUNIDAD	5343	5353	anglosajón
caso_clinico_psiquiatria449	T17	DEPARTAMENTO	6045	6048	UPR
caso_clinico_psiquiatria449	T18	DEPARTAMENTO	6638	6641	UPR
caso_clinico_psiquiatria449	T19	GPE_GEN	6860	6866	pueblo
caso_clinico_psiquiatria449	T20	FAC_GEN	6878	6883	bares
caso_clinico_psiquiatria449	T21	FAC_GEN	6894	6913	centros comerciales
caso_clinico_psiquiatria449	T22	FAC_GEN	6919	6923	cine
caso_clinico_psiquiatria449	T23	DEPARTAMENTO	7059	7065	Unidad
caso_clinico_psiquiatria449	T24	DEPARTAMENTO	7693	7702	consultas
caso_clinico_psiquiatria449	T25	FAC_GEN	7734	7752	Centro Psicosocial
caso_clinico_psiquiatria449	T26	FAC_GEN	7850	7868	Centro Psicosocial
caso_clinico_psiquiatria449	T27	TRANSPORTE	8090	8100	vacaciones
caso_clinico_psiquiatria455	T0	DEPARTAMENTO	32	57	Unidad de Hospitalización
caso_clinico_psiquiatria455	T1	DEPARTAMENTO	119	143	Servicios de Emergencias
caso_clinico_psiquiatria455	T2	FAC_GEN	247	256	domicilio
caso_clinico_psiquiatria455	T3	DEPARTAMENTO	956	987	consulta privada de Psiquiatría
caso_clinico_psiquiatria455	T4	DEPARTAMENTO	1247	1272	Unidad de Hospitalización
caso_clinico_psiquiatria455	T5	DEPARTAMENTO	1624	1662	Unidad de Salud Mental Infanto-juvenil
caso_clinico_psiquiatria455	T6	DEPARTAMENTO	1845	1862	Atención Primaria
caso_clinico_psiquiatria455	T7	DEPARTAMENTO	1920	1932	Salud Mental
caso_clinico_psiquiatria455	T8	GPE_GEN	2358	2364	ciudad
caso_clinico_psiquiatria455	T9	FAC_GEN	2421	2440	piso de estudiantes
caso_clinico_psiquiatria455	T10	FAC_GEN	2659	2677	domicilio familiar
caso_clinico_psiquiatria455	T11	FAC_GEN	2915	2926	autoescuela
caso_clinico_psiquiatria455	T12	FAC_GEN	3026	3037	autoescuela
caso_clinico_psiquiatria455	T13	GEO_GEN	3376	3386	naturaleza
caso_clinico_psiquiatria455	T14	TRANSPORTE	3407	3418	excursiones
caso_clinico_psiquiatria455	T15	GEO_GEN	3422	3427	campo
caso_clinico_psiquiatria455	T16	GEO_GEN	3435	3440	playa
caso_clinico_psiquiatria455	T17	DEPARTAMENTO	3593	3602	Urgencias
caso_clinico_psiquiatria455	T18	DEPARTAMENTO	3732	3741	Urgencias
caso_clinico_psiquiatria455	T19	FAC_GEN	3932	3941	domicilio
caso_clinico_psiquiatria455	T20	DEPARTAMENTO	4002	4011	Urgencias
caso_clinico_psiquiatria455	T21	FAC_GEN	4088	4096	hospital
caso_clinico_psiquiatria455	T22	COMUNIDAD	4167	4174	gitanos
caso_clinico_psiquiatria455	T23	FAC_GEN	4458	4467	domicilio
caso_clinico_psiquiatria455	T24	DEPARTAMENTO	5912	5922	Neurología
caso_clinico_psiquiatria455	T25	FAC_GEN	7106	7113	clínica
caso_clinico_psiquiatria455	T26	FAC_GEN	7407	7419	habitaciones
caso_clinico_psiquiatria455	T27	FAC_GEN	7668	7673	calle
caso_clinico_psiquiatria455	T28	FAC_GEN	7685	7693	hospital
caso_clinico_psiquiatria455	T29	FAC_GEN	8024	8027	TEC
caso_clinico_psiquiatria455	T30	FAC_GEN	8158	8165	clínica
caso_clinico_psiquiatria455	T31	FAC_GEN	8305	8314	domicilio
caso_clinico_psiquiatria455	T32	DEPARTAMENTO	8575	8609	Unidad de Salud Mental Comunitaria
caso_clinico_psiquiatria455	T33	GPE_NOM	9122	9135	Centroamérica
caso_clinico_psiquiatria456	T0	DEPARTAMENTO	29	70	servicio de Urgencias Hospitalarias (SUH)
caso_clinico_psiquiatria456	T1	DEPARTAMENTO	174	194	Servicios Sanitarios
caso_clinico_psiquiatria456	T2	DEPARTAMENTO	266	289	servicio de Psiquiatría
caso_clinico_psiquiatria456	T3	DEPARTAMENTO	397	434	Unidad Psiquiátrica de Media Estancia
caso_clinico_psiquiatria456	T4	GEO_GEN	653	673	área urbana marginal
caso_clinico_psiquiatria456	T5	FAC_GEN	831	836	hogar
caso_clinico_psiquiatria456	T6	DEPARTAMENTO	1091	1099	Servicio
caso_clinico_psiquiatria456	T7	GPE_GEN	1171	1180	parroquia
caso_clinico_psiquiatria456	T8	COMUNIDAD	1798	1810	etnia gitana
caso_clinico_psiquiatria456	T9	FAC_GEN	1833	1841	edificio
caso_clinico_psiquiatria456	T10	FAC_GEN	2021	2026	hogar
caso_clinico_psiquiatria456	T11	FAC_GEN	2053	2073	Biblioteca Municipal
caso_clinico_psiquiatria456	T12	FAC_GEN	2092	2100	edificio
caso_clinico_psiquiatria456	T13	FAC_GEN	2528	2537	domicilio
caso_clinico_psiquiatria456	T14	FAC_GEN	2867	2876	domicilio
caso_clinico_psiquiatria456	T15	DEPARTAMENTO	2953	2962	Urgencias
caso_clinico_psiquiatria456	T16	FAC_GEN	2967	2989	hospital de referencia
caso_clinico_psiquiatria456	T17	DEPARTAMENTO	3034	3042	servicio
caso_clinico_psiquiatria456	T18	DEPARTAMENTO	3049	3060	Psiquiatría
caso_clinico_psiquiatria456	T19	FAC_GEN	3299	3309	habitación
caso_clinico_psiquiatria456	T20	DEPARTAMENTO	4359	4386	servicios de Endocrinología
caso_clinico_psiquiatria456	T21	DEPARTAMENTO	4433	4444	Cardiología
caso_clinico_psiquiatria456	T22	FAC_GEN	5600	5620	recinto hospitalario
caso_clinico_psiquiatria456	T23	DEPARTAMENTO	5748	5785	Unidad de Media Estancia Psiquiátrica
caso_clinico_psiquiatria456	T24	FAC_GEN	6918	6924	Centro
caso_clinico_psiquiatria456	T25	FAC_GEN	7441	7454	banco aislada
caso_clinico_psiquiatria456	T26	FAC_GEN	7502	7511	domicilio
caso_clinico_psiquiatria465	T0	DEPARTAMENTO	229	253	Unidad de Media Estancia
caso_clinico_psiquiatria465	T1	GPE_NOM	433	450	Palma de Mallorca
caso_clinico_psiquiatria465	T2	DEPARTAMENTO	540	558	Servicios Sociales
caso_clinico_psiquiatria465	T3	FAC_GEN	824	833	fundación
caso_clinico_psiquiatria465	T4	FAC_GEN	874	890	escuela nocturna
caso_clinico_psiquiatria465	T5	GEO_GEN	959	964	campo
caso_clinico_psiquiatria465	T6	FAC_GEN	1330	1351	hospital psiquiátrico
caso_clinico_psiquiatria465	T7	FAC_GEN	1436	1445	ludopatía
caso_clinico_psiquiatria465	T8	DEPARTAMENTO	1773	1795	Unidades Psiquiátricas
caso_clinico_psiquiatria465	T9	GPE_NOM	1799	1807	Mallorca
caso_clinico_psiquiatria465	T10	FAC_GEN	2200	2211	vía pública
caso_clinico_psiquiatria465	T11	DEPARTAMENTO	2349	2395	Unidad de Hospitalización Breve de Psiquiatría
caso_clinico_psiquiatria465	T12	FAC_NOM	2400	2419	Hospital de Manacor
caso_clinico_psiquiatria465	T13	GPE_NOM	2412	2419	Manacor
caso_clinico_psiquiatria465	T14	DEPARTAMENTO	2540	2551	psiquiatría
caso_clinico_psiquiatria465	T15	DEPARTAMENTO	2558	2591	Unidad de Salud Mental de Manacor
caso_clinico_psiquiatria465	T16	DEPARTAMENTO	2891	2915	Unidad de Media Estancia
caso_clinico_psiquiatria465	T17	FAC_GEN	2926	2965	Centro para personas con retraso mental
caso_clinico_psiquiatria465	T18	TRANSPORTE	3509	3517	traslado
caso_clinico_psiquiatria465	T19	FAC_GEN	3545	3561	Residencia Mixta
caso_clinico_psiquiatria465	T20	FAC_NOM	3566	3590	Hospital Psiquiátrico de
caso_clinico_psiquiatria465	T21	GPE_NOM	3591	3596	Palma
caso_clinico_psiquiatria465	T22	DEPARTAMENTO	3623	3652	Unidad de Media Estancia -UME
caso_clinico_psiquiatria465	T23	GPE_NOM	3654	3661	Galatzó
caso_clinico_psiquiatria465	T24	DEPARTAMENTO	4239	4264	Unidad de Hospitalización
caso_clinico_psiquiatria465	T25	FAC_NOM	4269	4288	Hospital Son Dureta
caso_clinico_psiquiatria465	T26	FAC_GEN	4486	4495	fundación
caso_clinico_psiquiatria465	T27	FAC_GEN	4934	4943	fundación
caso_clinico_psiquiatria465	T28	FAC_NOM	5039	5061	Hospital de Son Dureta
caso_clinico_psiquiatria465	T29	DEPARTAMENTO	5142	5182	Unidad de Hospitalización de Psiquiatría
caso_clinico_psiquiatria465	T30	FAC_NOM	5187	5209	Hospital de Son Dureta
caso_clinico_psiquiatria465	T31	GPE_NOM	5213	5218	Palma
caso_clinico_psiquiatria465	T32	FAC_GEN	5237	5248	ambulatorio
caso_clinico_psiquiatria465	T33	DEPARTAMENTO	6710	6734	servicio de Oftalmología
caso_clinico_psiquiatria465	T34	DEPARTAMENTO	6840	6863	servicio de Hematología
caso_clinico_psiquiatria465	T35	FAC_NOM	7520	7542	Hospital de Son Dureta
caso_clinico_psiquiatria465	T36	FAC_NOM	7821	7832	UME Galatzó
caso_clinico_psiquiatria465	T37	DEPARTAMENTO	7849	7895	Unidad de Hospitalización Breve de Psiquiatría
caso_clinico_psiquiatria465	T38	FAC_NOM	7900	7919	Hospital de Manacor
caso_clinico_psiquiatria465	T39	GPE_NOM	7912	7919	Manacor
caso_clinico_psiquiatria465	T40	DEPARTAMENTO	7934	7959	Unidad de Salud Mental de
caso_clinico_psiquiatria465	T41	DEPARTAMENTO	7964	7967	cor
caso_clinico_psiquiatria465	T42	DEPARTAMENTO	8202	8248	Unidad de Hospitalización Breve de Psiquiatría
caso_clinico_psiquiatria465	T43	FAC_NOM	8253	8272	Hospital de Manacor
caso_clinico_psiquiatria465	T44	GPE_NOM	8265	8272	Manacor
caso_clinico_psiquiatria465	T45	FAC_NOM	8568	8579	UME Galatzó
caso_clinico_psiquiatria465	T46	DEPARTAMENTO	9690	9701	cardiología
caso_clinico_psiquiatria465	T47	DEPARTAMENTO	10088	10113	psicología trabajo social
caso_clinico_psiquiatria465	T48	DEPARTAMENTO	10116	10126	Enfermería
caso_clinico_psiquiatria465	T49	FAC_GEN	10182	10198	piso supervisado
caso_clinico_psiquiatria465	T50	GPE_NOM	10202	10209	Manacor
caso_clinico_psiquiatria465	T51	FAC_GEN	10541	10549	hospital
caso_clinico_psiquiatria465	T52	FAC_GEN	10627	10645	entidades externas
caso_clinico_psiquiatria465	T53	FAC_GEN	10690	10699	fundación
caso_clinico_psiquiatria465	T54	FAC_GEN	10847	10859	ayuntamiento
caso_clinico_psiquiatria465	T55	GPE_GEN	10866	10872	ciudad
caso_clinico_psiquiatria465	T56	FAC_GEN	10876	10880	piso
caso_clinico_psiquiatria465	T57	FAC_GEN	10941	10953	ayuntamiento
caso_clinico_psiquiatria465	T58	DEPARTAMENTO	11082	11090	Servicio
caso_clinico_psiquiatria465	T59	FAC_NOM	11164	11175	UME Galatzó
caso_clinico_psiquiatria465	T60	FAC_GEN	11181	11190	domicilio
caso_clinico_psiquiatria465	T61	DEPARTAMENTO	11286	11318	equipo de Unidad de Salud Mental
caso_clinico_psiquiatria465	T62	DEPARTAMENTO	11452	11474	Unidad de Salud Mental
caso_clinico_psiquiatria465	T63	FAC_NOM	11522	11529	Galatzó
caso_clinico_psiquiatria465	T64	FAC_GEN	11644	11648	piso
caso_clinico_psiquiatria465	T65	FAC_GEN	11695	11701	centro
caso_clinico_psiquiatria465	T66	DEPARTAMENTO	11778	11795	Servicios Sociale
caso_clinico_psiquiatria465	T67	DEPARTAMENTO	11925	11936	Psiquiatría
caso_clinico_psiquiatria465	T68	DEPARTAMENTO	11946	11956	Enfermería
caso_clinico_psiquiatria465	T69	DEPARTAMENTO	11993	12001	Servicio
caso_clinico_psiquiatria465	T70	FAC_GEN	12065	12091	fundación pro-Salud Mental
caso_clinico_psiquiatria477	T0	DEPARTAMENTO	72	81	Urgencias
caso_clinico_psiquiatria477	T1	DEPARTAMENTO	166	175	Urgencias
caso_clinico_psiquiatria477	T2	FAC_GEN	508	512	casa
caso_clinico_psiquiatria477	T3	FAC_GEN	546	551	calle
caso_clinico_psiquiatria477	T4	FAC_GEN	1086	1124	Centro de Salud Mental Infanto-Juvenil
caso_clinico_psiquiatria477	T5	FAC_GEN	1388	1415	centro hospitalario privado
caso_clinico_psiquiatria477	T6	DEPARTAMENTO	2252	2268	planta de Agudos
caso_clinico_psiquiatria477	T7	FAC_GEN	3240	3255	Hospital de Día
caso_clinico_psiquiatria477	T8	FAC_GEN	3346	3361	Hospital de Día
caso_clinico_psiquiatria477	T9	FAC_GEN	4316	4325	domicilio
caso_clinico_psiquiatria477	T10	FAC_GEN	4351	4362	ambulatorio
caso_clinico_psiquiatria477	T11	FAC_GEN	4413	4459	Centro de Salud Mental y Recurso Rehabilitador
caso_clinico_psiquiatria480	T0	FAC_GEN	31	68	Comunidad Terapéutica de Salud Mental
caso_clinico_psiquiatria480	T1	FAC_GEN	720	736	tienda de bolsos
caso_clinico_psiquiatria480	T2	FAC_GEN	781	791	pescadería
caso_clinico_psiquiatria480	T3	FAC_GEN	801	811	gasolinera
caso_clinico_psiquiatria480	T4	FAC_GEN	887	922	centro de deshabituación de tóxicos
caso_clinico_psiquiatria480	T5	GPE_NOM	926	934	Zaragoza
caso_clinico_psiquiatria480	T6	FAC_GEN	951	966	casa de acogida
caso_clinico_psiquiatria480	T7	GPE_NOM	1088	1097	Barcelona
caso_clinico_psiquiatria480	T8	GPE_NOM	1344	1352	Alhendín
caso_clinico_psiquiatria480	T9	FAC_GEN	1370	1387	tienda de móviles
caso_clinico_psiquiatria480	T10	GPE_NOM	1420	1429	Barcelona
caso_clinico_psiquiatria480	T11	DEPARTAMENTO	2031	2074	Unidad Salud Mental Infanto Juvenil (USMIJ)
caso_clinico_psiquiatria480	T12	DEPARTAMENTO	2390	2421	Unidad Salud Mental Comunitaria
caso_clinico_psiquiatria480	T13	GPE_NOM	2422	2428	Zaidín
caso_clinico_psiquiatria480	T14	FAC_GEN	2947	2956	domicilio
caso_clinico_psiquiatria480	T15	DEPARTAMENTO	4375	4407	Unidad Hospitalaria Salud Mental
caso_clinico_psiquiatria480	T16	FAC_GEN	4587	4604	medio residencial
caso_clinico_psiquiatria480	T17	FAC_NOM	4608	4614	FAISEM
caso_clinico_psiquiatria480	T18	FAC_GEN	4626	4633	Pública
caso_clinico_psiquiatria480	T19	COMUNIDAD	4634	4642	Andaluza
caso_clinico_psiquiatria480	T20	FAC_GEN	4643	4696	para la Integración Social de Personas con Enfermedad
caso_clinico_psiquiatria480	T21	FAC_GEN	4697	4703	Mental
caso_clinico_psiquiatria480	T22	FAC_GEN	4738	4759	Comunidad Terapéutica
caso_clinico_psiquiatria480	T23	FAC_GEN	5009	5044	Centro Provincial de Drogadicciones
caso_clinico_psiquiatria480	T24	FAC_GEN	5337	5356	recurso residencial
caso_clinico_psiquiatria480	T25	FAC_GEN	5404	5425	Comunidad Terapéutica
caso_clinico_psiquiatria484	T0	DEPARTAMENTO	63	102	Unidad de Primeros Episodios Psicóticos
caso_clinico_psiquiatria484	T1	COMUNIDAD	156	164	española
caso_clinico_psiquiatria484	T2	FAC_GEN	892	902	hostelería
caso_clinico_psiquiatria484	T3	FAC_GEN	1186	1195	domicilio
caso_clinico_psiquiatria484	T4	FAC_GEN	2283	2294	ambulatorio
caso_clinico_psiquiatria484	T5	FAC_GEN	3223	3254	Asociación de Ayuda a Ludópatas
caso_clinico_psiquiatria484	T6	DEPARTAMENTO	4499	4507	consulta
caso_clinico_psiquiatria484	T7	GPE_GEN	4649	4655	barrio
caso_clinico_psiquiatria484	T8	GPE_GEN	5938	5944	barrio
caso_clinico_psiquiatria484	T9	GPE_GEN	6700	6706	barrio
caso_clinico_psiquiatria484	T10	FAC_GEN	6744	6749	calle
caso_clinico_psiquiatria484	T11	FAC_GEN	7672	7680	de Ayuda
caso_clinico_psiquiatria484	T12	FAC_NOM	7681	7692	a Ludópatas
caso_clinico_psiquiatria484	T13	FAC_GEN	7788	7796	gimnasio
caso_clinico_psiquiatria484	T14	GPE_GEN	8066	8072	barrio
caso_clinico_psiquiatria484	T15	FAC_GEN	8247	8256	cafetería
caso_clinico_psiquiatria484	T16	FAC_GEN	8347	8352	lugar
caso_clinico_psiquiatria497	T0	DEPARTAMENTO	192	202	Neurología
caso_clinico_psiquiatria497	T1	DEPARTAMENTO	1312	1324	Salud Mental
caso_clinico_psiquiatria497	T2	DEPARTAMENTO	1329	1351	consultas ambulatorias
caso_clinico_psiquiatria497	T3	DEPARTAMENTO	1896	1904	consulta
caso_clinico_psiquiatria497	T4	DEPARTAMENTO	2190	2207	Atención Primaria
caso_clinico_psiquiatria497	T5	FAC_GEN	2939	2950	apartamento
caso_clinico_psiquiatria497	T6	TRANSPORTE	5040	5045	Trail
caso_clinico_psiquiatria497	T7	GPE_NOM	5255	5264	Barcelona
caso_clinico_psiquiatria497	T8	DEPARTAMENTO	6635	6667	Unidad Hospitalaria Psiquiátrica
caso_clinico_psiquiatria497	T9	FAC_GEN	6955	6964	domicilio
caso_clinico_psiquiatria497	T10	FAC_GEN	7633	7642	domicilio
caso_clinico_psiquiatria497	T11	DEPARTAMENTO	7672	7683	Psiquiatría
caso_clinico_psiquiatria497	T12	DEPARTAMENTO	7686	7696	Neurología
caso_clinico_psiquiatria507	T0	FAC_GEN	94	115	Comunidad Terapéutica
caso_clinico_psiquiatria507	T1	GPE_GEN	206	215	Comunidad
caso_clinico_psiquiatria507	T2	FAC_GEN	245	264	recurso residencial
caso_clinico_psiquiatria507	T3	GPE_NOM	503	508	Suiza
caso_clinico_psiquiatria507	T4	GPE_NOM	524	530	España
caso_clinico_psiquiatria507	T5	FAC_GEN	614	624	internados
caso_clinico_psiquiatria507	T6	FAC_GEN	1103	1111	oficinas
